,MT_002,MT_004,MT_005,MT_006,MT_008
2012-07-06 13:00:00,29.8719772403983,86.890243902439,32.62195121951218,189.73214285714275,298.82154882154873
2012-07-06 14:00:00,29.871977240398277,68.08943089430892,37.804878048780495,181.547619047619,292.92929292929324
2012-07-06 15:00:00,28.80512091038405,70.630081300813,34.4512195121951,181.54761904761926,276.93602693602674
2012-07-06 16:00:00,28.27169274537695,68.59756097560978,38.414634146341456,194.1964285714285,280.30303030303025
2012-07-06 17:00:00,29.1607396870555,79.77642276422762,37.19512195121953,152.529761904762,292.929292929293
2012-07-06 18:00:00,33.9615931721195,80.79268292682926,37.195121951219505,139.8809523809525,269.3602693602692
2012-07-06 19:00:00,38.406827880512076,106.19918699186982,35.3658536585366,193.452380952381,284.5117845117845
2012-07-06 20:00:00,39.2958748221906,114.329268292683,31.70731707317075,206.84523809523802,265.993265993266
2012-07-06 21:00:00,36.09530583214795,136.178861788618,35.36585365853655,203.12500000000026,274.4107744107745
2012-07-06 22:00:00,28.982930298719776,135.670731707317,49.08536585365852,229.16666666666674,294.61279461279474
2012-07-06 23:00:00,30.583214793741124,118.39430894308924,42.0731707317073,193.452380952381,275.25252525252523
2012-07-07 00:00:00,28.44950213371265,87.39837398373982,39.6341463414634,163.69047619047626,255.89225589225623
2012-07-07 01:00:00,29.160739687055475,81.8089430894309,33.84146341463413,146.57738095238074,235.69023569023574
2012-07-07 02:00:00,22.759601706970123,60.46747967479675,28.048780487804876,125.0,202.02020202020202
2012-07-07 03:00:00,20.9815078236131,50.81300813008133,29.268292682926827,113.09523809523824,164.14141414141426
2012-07-07 04:00:00,21.692745376955898,65.04065040650404,28.353658536585375,107.14285714285751,188.5521885521885
2012-07-07 05:00:00,22.581792318634427,68.08943089430895,26.829268292682926,104.91071428571416,180.976430976431
2012-07-07 06:00:00,24.537695590327175,58.4349593495935,20.731707317073177,98.95833333333327,164.141414141414
2012-07-07 07:00:00,28.271692745376953,72.15447154471545,20.1219512195122,121.27976190476225,189.39393939393926
2012-07-07 08:00:00,30.049786628734,77.74390243902437,20.731707317073177,143.6011904761905,228.114478114478
2012-07-07 09:00:00,34.4950213371266,89.93902439024387,23.78048780487805,197.17261904761926,262.6262626262625
2012-07-07 10:00:00,33.428165007112376,95.02032520325201,25.304878048780502,191.96428571428575,292.9292929292927
2012-07-07 11:00:00,34.3172119487909,107.72357723577232,26.829268292682926,200.89285714285725,297.97979797979826
2012-07-07 12:00:00,33.60597439544807,119.41056910569107,27.1341463414634,224.70238095238102,299.66329966329977
2012-07-07 13:00:00,35.0284495021337,107.72357723577258,27.7439024390244,205.3571428571425,292.929292929293
2012-07-07 14:00:00,34.139402560455196,95.52845528455288,36.890243902438996,183.77976190476198,311.4478114478115
2012-07-07 15:00:00,31.116642958748226,103.15040650406507,31.7073170731707,178.57142857142875,303.030303030303
2012-07-07 16:00:00,29.694167852062602,97.560975609756,28.353658536585375,184.52380952380975,281.144781144781
2012-07-07 17:00:00,32.36130867709815,88.41463414634146,28.963414634146325,183.0357142857145,282.828282828283
2012-07-07 18:00:00,32.539118065433854,104.1666666666666,27.4390243902439,165.1785714285715,255.892255892256
2012-07-07 19:00:00,37.517780938833575,109.247967479675,31.402439024390226,168.89880952380952,263.4680134680135
2012-07-07 20:00:00,39.651493598862004,110.2642276422765,36.58536585365852,166.66666666666674,260.10101010101
2012-07-07 21:00:00,35.384068278805124,122.967479674797,31.7073170731707,167.410714285714,243.26599326599325
2012-07-07 22:00:00,27.560455192034148,134.14634146341476,40.54878048780485,208.33333333333348,263.4680134680135
2012-07-07 23:00:00,25.782361308677075,116.869918699187,39.3292682926829,188.98809523809524,247.47474747474752
2012-07-08 00:00:00,26.137980085348502,96.03658536585365,37.49999999999998,152.52976190476198,237.3737373737375
2012-07-08 01:00:00,22.7596017069701,89.93902439024387,33.23170731707317,138.392857142857,211.27946127946126
2012-07-08 02:00:00,21.3371266002845,80.79268292682926,28.65853658536585,122.02380952380949,189.3939393939395
2012-07-08 03:00:00,20.6258890469417,66.56504065040653,28.963414634146325,116.81547619047625,157.4074074074075
2012-07-08 04:00:00,21.3371266002845,60.97560975609757,27.743902439024374,108.6309523809525,193.6026936026935
2012-07-08 05:00:00,22.226173541963025,57.41869918699187,25.0,106.3988095238097,180.976430976431
2012-07-08 06:00:00,23.826458036984373,48.78048780487802,19.207317073170728,92.2619047619047,175.084175084175
2012-07-08 07:00:00,26.4935988620199,68.59756097560975,17.6829268292683,98.9583333333334,186.8686868686865
2012-07-08 08:00:00,28.093883357041275,88.41463414634147,17.378048780487823,131.6964285714285,212.962962962963
2012-07-08 09:00:00,33.783783783783804,96.54471544715454,21.951219512195124,131.6964285714285,207.91245791245825
2012-07-08 10:00:00,38.9402560455192,89.93902439024387,31.40243902439025,161.45833333333326,237.3737373737375
2012-07-08 11:00:00,39.2958748221906,102.64227642276433,33.536585365853654,185.26785714285725,275.25252525252523
2012-07-08 12:00:00,39.8293029871977,104.67479674796752,35.975609756097555,206.10119047619048,276.936026936027
2012-07-08 13:00:00,38.22901849217637,98.06910569105678,25.304878048780502,163.69047619047626,252.5252525252525
2012-07-08 14:00:00,32.18349928876243,73.17073170731705,30.182926829268276,170.38690476190476,216.32996632996677
2012-07-08 15:00:00,30.405405405405425,65.04065040650407,28.048780487804876,144.34523809523802,214.64646464646475
2012-07-08 16:00:00,27.91607396870555,64.53252032520325,25.609756097561,125.0,208.75420875420875
2012-07-08 17:00:00,32.539118065433854,77.23577235772358,25.609756097561,125.0,209.59595959595976
2012-07-08 18:00:00,37.162162162162176,75.20325203252033,26.829268292682926,120.535714285714,220.5387205387205
2012-07-08 19:00:00,39.2958748221906,76.21951219512195,28.658536585365823,143.60119047619048,236.5319865319865
2012-07-08 20:00:00,39.1180654338549,91.97154471544712,33.23170731707315,150.297619047619,250.84175084175075
2012-07-08 21:00:00,38.05120910384068,113.82113821138199,33.536585365853654,183.03571428571425,263.46801346801374
2012-07-08 22:00:00,29.694167852062577,145.3252032520325,49.390243902439025,190.47619047619077,280.30303030303025
2012-07-08 23:00:00,26.671408250355626,113.82113821138225,41.463414634146304,180.059523809524,252.52525252525248
2012-07-09 00:00:00,25.9601706970128,94.51219512195121,36.890243902439,141.3690476190475,220.53872053872075
2012-07-09 01:00:00,22.4039829302987,83.84146341463415,32.92682926829268,135.41666666666674,202.861952861953
2012-07-09 02:00:00,20.9815078236131,74.18699186991867,31.402439024390226,122.02380952380975,179.29292929292902
2012-07-09 03:00:00,20.8036984352774,61.483739837398396,27.1341463414634,107.142857142857,149.83164983165
2012-07-09 04:00:00,21.1593172119488,60.97560975609757,28.353658536585375,107.14285714285725,184.34343434343424
2012-07-09 05:00:00,22.403982930298724,59.451219512195095,25.609756097561,107.1428571428573,170.87542087542076
2012-07-09 06:00:00,24.893314366998574,52.337398373983724,18.90243902439025,98.21428571428578,154.04040404040427
2012-07-09 07:00:00,35.56187766714083,76.21951219512198,22.256097560975626,139.8809523809525,184.34343434343424
2012-07-09 08:00:00,38.5846372688478,79.77642276422762,23.78048780487805,168.89880952380952,214.64646464646475
2012-07-09 09:00:00,35.0284495021337,80.79268292682926,20.7317073170732,173.36309523809524,242.4242424242425
2012-07-09 10:00:00,33.25035561877665,79.77642276422765,26.52439024390245,178.5714285714285,308.922558922559
2012-07-09 11:00:00,33.07254623044098,75.20325203252033,32.92682926829268,201.63690476190476,334.17508417508424
2012-07-09 12:00:00,33.250355618776695,81.80894308943087,32.9268292682927,213.54166666666652,317.34006734006726
2012-07-09 13:00:00,30.049786628734,67.07317073170732,28.658536585365848,177.82738095238125,294.61279461279474
2012-07-09 14:00:00,29.6941678520626,60.97560975609757,45.73170731707317,189.732142857143,264.309764309764
2012-07-09 15:00:00,28.093883357041225,66.0569105691057,42.07317073170732,168.8988095238095,249.15824915824925
2012-07-09 16:00:00,28.982930298719776,74.69512195121953,40.243902439024374,192.7083333333335,235.6902356902355
2012-07-09 17:00:00,31.116642958748248,88.41463414634146,39.329268292682926,169.64285714285725,244.10774410774425
2012-07-09 18:00:00,36.09530583214792,96.5447154471546,38.41463414634143,156.25,255.89225589225575
2012-07-09 19:00:00,39.8293029871977,102.64227642276416,46.64634146341462,178.5714285714285,299.66329966329977
2012-07-09 20:00:00,40.1849217638691,109.24796747967476,46.64634146341462,224.70238095238125,287.037037037037
2012-07-09 21:00:00,38.5846372688478,133.6382113821135,42.98780487804878,217.26190476190476,308.08080808080797
2012-07-09 22:00:00,30.4054054054054,134.6544715447155,49.08536585365852,235.8630952380955,294.61279461279474
2012-07-09 23:00:00,28.093883357041225,118.39430894308933,47.256097560975576,204.61309523809524,287.878787878788
2012-07-10 00:00:00,25.7823613086771,90.4471544715447,36.58536585365853,150.297619047619,241.5824915824915
2012-07-10 01:00:00,22.7596017069701,81.30081300813005,32.9268292682927,134.672619047619,220.53872053872075
2012-07-10 02:00:00,21.3371266002845,76.21951219512192,30.487804878048777,116.81547619047625,192.76094276094275
2012-07-10 03:00:00,20.8036984352774,70.1219512195122,28.65853658536585,114.5833333333335,191.07744107744125
2012-07-10 04:00:00,21.3371266002845,62.50000000000002,27.4390243902439,108.6309523809525,180.13468013468
2012-07-10 05:00:00,22.226173541963025,59.95934959349595,26.524390243902424,105.65476190476205,188.55218855218874
2012-07-10 06:00:00,26.1379800853485,54.87804878048782,21.9512195121951,107.88690476190462,172.55892255892275
2012-07-10 07:00:00,36.98435277382645,76.72764227642277,23.170731707317074,147.3214285714285,202.020202020202
2012-07-10 08:00:00,40.007112375533396,88.41463414634143,25.914634146341474,168.89880952380952,198.65319865319876
2012-07-10 09:00:00,38.5846372688478,84.34959349593495,27.439024390243926,155.50595238095224,226.4309764309765
2012-07-10 10:00:00,31.82788051209105,82.8252032520325,36.28048780487802,159.2261904761905,277.7777777777777
2012-07-10 11:00:00,30.049786628734,90.9552845528455,33.536585365853654,166.66666666666674,268.51851851851825
2012-07-10 12:00:00,27.916073968705525,104.67479674796752,33.536585365853654,214.285714285714,297.138047138047
2012-07-10 13:00:00,29.1607396870555,83.84146341463415,31.09756097560975,176.33928571428575,300.50505050505046
2012-07-10 14:00:00,28.449502133712674,72.66260162601628,28.35365853658535,177.0833333333335,254.20875420875424
2012-07-10 15:00:00,28.09388335704125,75.20325203252033,28.048780487804876,167.41071428571425,252.52525252525248
2012-07-10 16:00:00,26.6714082503556,81.30081300813006,34.14634146341462,170.38690476190476,224.74747474747474
2012-07-10 17:00:00,27.382645803698452,88.41463414634146,36.890243902439025,158.482142857143,261.7845117845118
2012-07-10 18:00:00,30.049786628734,95.52845528455273,38.41463414634145,168.8988095238095,268.5185185185185
2012-07-10 19:00:00,38.05120910384068,125.508130081301,52.7439024390244,212.79761904761898,313.973063973064
2012-07-10 20:00:00,38.7624466571835,124.49186991869925,45.12195121951217,220.23809523809524,291.2457912457912
2012-07-10 21:00:00,37.87339971550497,147.35772357723576,50.91463414634145,226.934523809524,260.1010101010105
2012-07-10 22:00:00,28.98293029871975,150.40650406504074,59.756097560975626,228.422619047619,281.14478114478123
2012-07-10 23:00:00,27.027027027027025,117.37804878048775,48.170731707317074,206.1011904761905,271.043771043771
2012-07-11 00:00:00,25.248933143669973,93.49593495934968,37.80487804878048,163.690476190476,223.90572390572424
2012-07-11 01:00:00,22.4039829302987,79.77642276422765,31.09756097560975,135.41666666666674,205.38720538720526
2012-07-11 02:00:00,21.1593172119488,69.61382113821139,29.2682926829268,119.791666666667,189.3939393939395
2012-07-11 03:00:00,20.9815078236131,68.08943089430898,28.353658536585375,110.86309523809526,166.66666666666674
2012-07-11 04:00:00,21.5149359886202,63.00813008130083,28.658536585365848,108.63095238095275,173.4006734006735
2012-07-11 05:00:00,22.581792318634427,60.46747967479675,28.96341463414635,111.607142857143,166.66666666666674
2012-07-11 06:00:00,25.426742532005676,53.35365853658535,19.817073170731703,104.91071428571415,154.04040404040398
2012-07-11 07:00:00,35.917496443812226,78.25203252032523,25.0,158.48214285714275,186.026936026936
2012-07-11 08:00:00,38.9402560455192,83.33333333333333,22.865853658536572,173.3630952380955,216.32996632996625
2012-07-11 09:00:00,33.428165007112376,89.43089430894307,27.134146341463424,184.52380952380975,241.58249158249174
2012-07-11 10:00:00,32.00568990042675,80.28455284552845,36.58536585365855,168.15476190476198,265.993265993266
2012-07-11 11:00:00,30.2275960170697,69.61382113821139,41.15853658536585,193.45238095238074,271.885521885522
2012-07-11 12:00:00,31.1166429587482,83.3333333333333,36.28048780487803,215.029761904762,319.86531986532
2012-07-11 13:00:00,28.9829302987198,77.23577235772358,33.536585365853675,171.1309523809525,297.1380471380472
2012-07-11 14:00:00,22.0483641536273,64.02439024390247,41.76829268292683,183.0357142857145,270.2020202020202
2012-07-11 15:00:00,11.024182076813657,67.58130081300814,35.670731707317074,168.15476190476198,261.784511784512
2012-07-11 16:00:00,21.514935988620174,70.63008130081303,40.85365853658535,174.85119047619074,276.936026936027
2012-07-11 17:00:00,30.2275960170697,83.33333333333333,37.80487804878047,157.73809523809524,288.72053872053846
2012-07-11 18:00:00,34.139402560455196,88.4146341463415,50.00000000000003,175.595238095238,286.195286195286
2012-07-11 19:00:00,40.1849217638691,115.3455284552845,50.609756097560975,192.70833333333326,291.2457912457912
2012-07-11 20:00:00,40.89615931721195,113.31300813008124,57.6219512195122,223.2142857142855,284.51178451178447
2012-07-11 21:00:00,38.7624466571835,124.49186991869925,53.35365853658535,212.05357142857125,255.892255892256
2012-07-11 22:00:00,32.539118065433875,143.292682926829,58.84146341463415,234.375,305.5555555555555
2012-07-11 23:00:00,29.8719772403983,115.34552845528475,52.13414634146343,203.125,284.51178451178475
2012-07-12 00:00:00,29.516358463726878,89.9390243902439,44.817073170731696,165.92261904761926,234.006734006734
2012-07-12 01:00:00,24.359886201991475,83.84146341463415,38.71951219512195,135.4166666666665,218.01346801346824
2012-07-12 02:00:00,22.226173541963,80.79268292682926,35.975609756097555,116.8154761904765,191.919191919192
2012-07-12 03:00:00,22.226173541963,70.1219512195122,35.67073170731705,114.5833333333335,196.12794612794625
2012-07-12 04:00:00,23.115220483641526,66.05691056910572,35.06097560975608,113.09523809523824,185.1851851851855
2012-07-12 05:00:00,24.182076813655776,63.516260162601625,36.28048780487805,112.35119047619075,170.03367003367
2012-07-12 06:00:00,29.160739687055475,56.91056910569105,25.914634146341477,107.88690476190479,191.077441077441
2012-07-12 07:00:00,38.4068278805121,77.7439024390244,41.7682926829268,150.29761904761926,212.962962962963
2012-07-12 08:00:00,39.651493598862004,82.3170731707317,44.512195121951194,170.386904761905,212.12121212121252
2012-07-12 09:00:00,39.1180654338549,85.36585365853658,40.85365853658535,155.5059523809525,238.2154882154885
2012-07-12 10:00:00,38.4068278805121,84.85772357723575,49.69512195121953,168.154761904762,262.6262626262625
2012-07-12 11:00:00,38.4068278805121,80.79268292682927,49.69512195121953,194.1964285714285,285.3535353535353
